Date,Store_ID,Category,Sub_Category,Product_Name,Product_ID,Region,Inventory_Level,Units_Sold,Units_Ordered,Demand_Forecast,Price,Discount,Weather_Condition,Holiday_Promotion,Competitor_Pricing,Seasonality
2023-01-18,S008,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,South,1377,59,137,51.43,97.03,5,Sunny,0,91.08,Winter
2023-01-16,S008,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,South,1973,42,43,36.44,38.89,10,Sunny,0,38.62,Winter
2023-01-14,S003,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,East,2183,40,87,44.92,17.54,0,Rainy,0,15.87,Winter
2023-01-10,S001,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,East,1622,36,160,33.33,89.51,20,Rainy,0,80.73,Winter
2023-01-29,S008,KITCHEN,Small Appliances,Mixer Grinder,P0004,West,845,56,175,63.07,70.34,5,Cloudy,0,65.9,Winter
2023-01-14,S006,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,North,771,83,39,71.98,45.61,0,Sunny,0,45.15,Winter
2023-01-02,S003,FOOD & GROCERIES,Dairy & Eggs,Cheddar Cheese,P0039,North,339,77,135,66.87,84.38,20,Rainy,1,86.61,Winter
2023-01-22,S010,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,South,1944,14,112,14.32,87.36,10,Sunny,0,95.97,Winter
2023-01-12,S004,FOOD & GROCERIES,Dairy & Eggs,Skim Milk,P0017,East,536,57,57,49.25,29.47,10,Rainy,0,29.64,Winter
2023-01-30,S010,KITCHEN,Cookware,Saucepan,P0008,North,2055,15,109,16.57,88.37,15,Cloudy,0,91.86,Winter
2023-01-06,S003,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Pencil Pack,P0011,South,1515,87,78,87.34,85.6,20,Sunny,0,78.29,Winter
2023-01-19,S008,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,North,2504,34,135,39.79,53.59,10,Rainy,0,58.82,Winter
2023-01-18,S007,FOOD & GROCERIES,Dairy & Eggs,Skim Milk,P0017,North,453,23,67,19.52,82.08,0,Cloudy,1,77.17,Winter
2023-01-06,S006,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,West,2899,97,199,106.24,75.87,15,Cloudy,1,72.27,Winter
2023-01-12,S004,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,North,1772,68,187,72.44,48.12,15,Cloudy,0,47.41,Winter
2023-01-25,S006,KITCHEN,Small Appliances,Mixer Grinder,P0004,South,2809,35,189,30.48,86.15,10,Rainy,0,79.51,Winter
2023-01-08,S007,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,East,2563,55,9,57.92,61.3,10,Snowy,0,66.98,Winter
2023-01-11,S001,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,West,2727,75,167,65.97,16.02,5,Rainy,0,15.04,Winter
2023-01-26,S008,KITCHEN,Small Appliances,Mixer Grinder,P0004,South,862,70,87,79.95,90.2,10,Cloudy,0,83.42,Winter
2023-01-30,S007,FOOD & GROCERIES,Bakery & Bread,Muffins,P0032,West,748,3,111,3.35,32.48,10,Snowy,1,32.18,Winter
2023-01-18,S004,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,West,2539,73,30,73.29,13.56,0,Cloudy,0,13.76,Winter
2023-01-16,S004,FOOD & GROCERIES,Fresh Produce,Onions,P0044,West,947,75,163,61.29,39.25,20,Rainy,0,39.23,Winter
2023-01-28,S003,KITCHEN,Small Appliances,Electric Kettle,P0013,West,1985,41,152,37.53,21.47,20,Snowy,1,22.77,Winter
2023-01-03,S001,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,North,1642,12,11,13.82,77.73,0,Rainy,1,84.78,Winter
2023-01-22,S005,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,West,1419,54,101,54.72,83.1,5,Cloudy,0,89.9,Winter
2023-01-18,S010,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,South,2115,-7,197,-7.63,14.74,0,Rainy,0,13.38,Winter
2023-01-31,S005,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,East,2395,45,83,40.69,66.98,0,Sunny,0,64.79,Winter
2023-01-07,S009,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,East,1733,26,52,30.78,67.3,15,Rainy,1,73.07,Winter
2023-01-17,S009,BOOKS & MEDIA,Physical Books,Business Book,P0016,East,1442,21,145,24.17,72.0,5,Rainy,0,68.25,Winter
2023-01-04,S005,FOOD & GROCERIES,Bakery & Bread,White Bread,P0002,South,434,25,40,21.91,96.91,10,Sunny,0,97.82,Winter
2023-01-07,S008,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,South,1434,64,121,68.47,52.47,5,Sunny,0,51.19,Winter
2023-01-19,S009,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,North,1537,70,53,57.92,31.73,10,Sunny,0,34.24,Winter
2023-01-05,S010,FOOD & GROCERIES,Fresh Produce,Bananas,P0024,South,726,86,164,102.06,27.73,10,Cloudy,0,27.62,Winter
2023-01-22,S002,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,South,1233,46,6,47.54,90.48,0,Sunny,0,86.52,Winter
2023-01-29,S008,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,West,1331,56,46,51.09,11.38,10,Cloudy,0,10.31,Winter
2023-01-05,S003,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,North,2320,52,91,41.86,37.7,5,Cloudy,0,38.53,Winter
2023-01-29,S008,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,West,2364,18,109,19.61,83.77,0,Cloudy,0,87.71,Winter
2023-01-04,S005,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Ballpoint Pen,P0026,South,2252,12,93,12.53,59.29,0,Snowy,0,62.51,Winter
2023-01-25,S010,FOOD & GROCERIES,Dairy & Eggs,Skim Milk,P0017,East,917,84,162,75.57,80.09,0,Sunny,0,72.34,Winter
2023-01-08,S008,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Pencil Pack,P0011,North,1682,56,171,56.66,22.62,0,Sunny,0,20.59,Winter
2023-01-19,S002,FOOD & GROCERIES,Dairy & Eggs,Brown Eggs,P0041,East,639,49,182,49.51,94.95,0,Sunny,0,87.36,Winter
2023-01-13,S004,AUTOMOTIVE,Engine Parts,Spark Plug,P0022,West,1336,60,113,71.13,43.89,15,Snowy,0,40.05,Winter
2023-01-28,S010,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,North,2030,89,153,80.7,94.11,20,Snowy,1,88.45,Winter
2023-01-22,S008,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,East,1988,13,28,11.51,37.44,15,Cloudy,0,39.85,Winter
2023-01-16,S007,FOOD & GROCERIES,Dairy & Eggs,Whole Milk,P0020,South,310,77,167,88.17,16.04,0,Snowy,1,16.32,Winter
2023-01-05,S008,FOOD & GROCERIES,Fresh Produce,Spinach,P0010,North,651,18,103,14.85,20.62,5,Cloudy,0,18.58,Winter
2023-01-22,S007,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,East,2430,9,91,9.92,83.86,15,Sunny,0,76.43,Winter
2023-01-21,S008,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,East,1069,84,90,84.74,92.57,10,Rainy,0,99.75,Winter
2023-01-24,S007,KITCHEN,Small Appliances,Mixer Grinder,P0004,South,1852,31,13,31.1,23.01,20,Cloudy,0,20.91,Winter
2023-01-18,S005,KITCHEN,Cookware,Non-stick Pan,P0035,South,1689,15,143,12.62,32.76,0,Rainy,0,33.42,Winter
2023-01-21,S002,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,South,2420,36,111,35.05,92.29,10,Cloudy,0,89.46,Winter
2023-01-12,S008,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Pencil Pack,P0011,South,1704,45,67,38.77,10.7,15,Rainy,0,10.51,Winter
2023-01-23,S003,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,South,3351,14,93,15.94,47.46,0,Sunny,0,50.55,Winter
2023-01-22,S010,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,South,1586,19,52,22.2,75.23,20,Cloudy,0,71.3,Winter
2023-01-11,S001,KITCHEN,Cookware,Pressure Cooker,P0034,East,1110,76,136,89.23,29.63,0,Sunny,0,29.31,Winter
2023-01-30,S005,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,West,1880,33,156,30.38,64.02,20,Cloudy,1,68.29,Winter
2023-01-06,S010,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,East,2181,0,17,0.0,24.66,5,Cloudy,0,24.96,Winter
2023-01-22,S004,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,West,2190,54,112,55.08,54.35,20,Rainy,1,51.45,Winter
2023-01-26,S006,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,West,1198,44,158,39.66,68.73,0,Cloudy,0,69.13,Winter
2023-01-31,S006,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,South,2176,76,118,81.74,86.92,20,Rainy,0,79.44,Winter
2023-01-15,S005,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,North,1861,53,34,47.55,51.31,20,Cloudy,0,54.99,Winter
2023-01-27,S010,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,North,2473,28,182,23.46,50.51,15,Sunny,0,45.58,Winter
2023-01-20,S001,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,South,1394,19,81,18.02,50.82,5,Sunny,0,48.03,Winter
2023-01-17,S009,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,East,1636,89,188,88.04,15.01,20,Snowy,0,15.06,Winter
2023-01-14,S004,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,East,2919,5,29,4.45,81.19,0,Cloudy,0,87.38,Winter
2023-01-07,S008,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,North,2350,41,27,38.68,70.31,5,Sunny,1,72.03,Winter
2023-01-04,S005,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,North,2266,58,146,63.67,94.97,0,Sunny,0,91.87,Winter
2023-01-08,S003,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,East,2872,38,32,44.1,54.19,0,Cloudy,1,58.65,Winter
2023-01-17,S002,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,East,1431,58,5,48.27,57.32,5,Sunny,0,62.41,Winter
2023-01-05,S006,HOME IMPROVEMENT,Hand Tools,Adjustable Wrench,P0040,North,1118,83,58,89.6,83.95,15,Cloudy,0,88.35,Winter
2023-01-04,S008,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,East,2078,39,178,37.7,87.32,5,Rainy,0,79.87,Winter
2023-01-23,S004,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,South,2495,46,2,42.54,25.13,5,Sunny,0,22.9,Winter
2023-01-25,S005,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,South,2352,70,156,74.66,72.49,10,Sunny,0,75.8,Winter
2023-01-06,S002,FOOD & GROCERIES,Dairy & Eggs,Greek Yogurt,P0038,South,826,18,130,16.78,70.14,10,Sunny,0,67.61,Winter
2023-01-22,S007,FOOD & GROCERIES,Dairy & Eggs,Brown Eggs,P0041,South,519,44,61,35.4,42.65,15,Cloudy,1,45.29,Winter
2023-01-21,S003,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,West,1176,64,22,66.99,30.72,15,Rainy,0,32.83,Winter
2023-01-25,S005,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,West,1698,17,9,17.88,54.29,10,Rainy,0,57.46,Winter
2023-01-04,S009,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,East,1752,42,158,46.91,84.55,10,Cloudy,0,79.23,Winter
2023-01-02,S002,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,East,2454,24,65,21.95,32.81,15,Sunny,0,31.14,Winter
2023-01-24,S008,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,North,2518,79,93,90.22,18.23,0,Rainy,0,19.13,Winter
2023-01-29,S005,KITCHEN,Small Appliances,Mixer Grinder,P0004,South,1692,59,20,61.28,37.87,0,Sunny,0,36.81,Winter
2023-01-27,S009,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,South,1657,33,105,27.49,61.13,0,Snowy,0,62.32,Winter
2023-01-03,S005,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,North,1692,77,138,73.28,78.95,15,Sunny,0,85.87,Winter
2023-01-12,S008,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,West,1324,14,83,11.32,30.88,5,Rainy,0,28.88,Winter
2023-01-26,S002,FOOD & GROCERIES,Dairy & Eggs,Skim Milk,P0017,North,722,79,161,77.45,95.09,5,Snowy,0,102.9,Winter
2023-01-23,S006,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,East,2279,64,167,55.9,68.25,0,Snowy,0,67.56,Winter
2023-01-06,S001,FOOD & GROCERIES,Dairy & Eggs,Butter,P0042,South,542,21,173,17.51,37.73,20,Rainy,0,34.71,Winter
2023-01-27,S002,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,North,2685,13,187,15.29,61.71,20,Cloudy,1,59.53,Winter
2023-01-19,S001,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,East,1665,39,62,45.65,50.85,5,Rainy,0,53.84,Winter
2023-01-23,S004,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,North,2428,16,130,13.83,54.37,0,Sunny,1,51.94,Winter
2023-01-25,S008,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,West,2620,65,119,65.15,64.27,0,Cloudy,1,63.91,Winter
2023-01-04,S010,BOOKS & MEDIA,Physical Books,Business Book,P0016,West,1252,29,85,24.86,58.17,5,Rainy,0,53.68,Winter
2023-01-06,S004,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,North,1169,59,35,57.63,27.46,5,Sunny,0,25.87,Winter
2023-01-27,S007,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,South,1751,50,80,49.05,66.64,0,Cloudy,0,68.42,Winter
2023-01-22,S007,FOOD & GROCERIES,Dairy & Eggs,Brown Eggs,P0041,North,607,68,156,65.1,67.08,5,Sunny,0,61.18,Winter
2023-01-07,S005,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,North,1982,33,154,30.98,15.51,5,Cloudy,0,14.61,Winter
2023-01-03,S006,FOOD & GROCERIES,Fresh Produce,Bananas,P0024,North,462,15,175,15.49,63.44,0,Cloudy,0,65.43,Winter
2023-01-14,S005,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,North,2358,30,121,27.78,30.75,5,Cloudy,0,30.13,Winter
2023-01-09,S001,KITCHEN,Cookware,Non-stick Pan,P0035,East,1503,30,197,35.61,94.22,5,Cloudy,1,103.61,Winter
2023-01-01,S006,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,West,1937,76,113,75.02,65.07,15,Sunny,0,63.98,Winter
2023-01-17,S010,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Ballpoint Pen,P0026,West,2418,74,186,75.36,30.51,0,Sunny,0,32.23,Winter
2023-01-13,S010,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,North,1364,32,74,25.9,18.74,20,Sunny,1,17.87,Winter
2023-01-19,S005,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,South,2428,50,83,46.3,54.72,5,Sunny,0,50.48,Winter
2023-01-01,S009,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,West,1806,51,24,43.19,39.33,15,Sunny,0,39.7,Winter
2023-01-07,S003,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,North,1643,50,151,42.44,84.83,0,Cloudy,0,90.89,Winter
2023-01-02,S003,KITCHEN,Cookware,Saucepan,P0008,East,2120,67,166,66.14,53.96,10,Sunny,0,50.18,Winter
2023-01-06,S005,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,North,1806,21,193,19.73,89.37,0,Cloudy,0,85.28,Winter
2023-01-09,S001,FOOD & GROCERIES,Dairy & Eggs,Skim Milk,P0017,North,715,54,123,44.08,90.59,5,Cloudy,0,86.04,Winter
2023-01-28,S003,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,East,2035,61,95,49.06,20.85,5,Sunny,0,21.75,Winter
2023-01-07,S005,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,North,1935,24,197,26.49,99.66,10,Sunny,0,106.64,Winter
2023-01-08,S010,HOME IMPROVEMENT,Hand Tools,Adjustable Wrench,P0040,North,1840,22,155,20.52,86.92,15,Cloudy,0,88.15,Winter
2023-01-15,S005,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,East,1746,66,6,71.81,59.23,5,Cloudy,1,54.66,Winter
2023-01-01,S009,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,South,1604,77,148,63.66,94.42,0,Rainy,1,102.38,Winter
2023-01-30,S001,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,North,1624,47,77,45.37,55.85,10,Cloudy,0,60.63,Winter
2023-01-31,S001,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,West,2103,53,133,49.75,34.63,10,Rainy,0,33.02,Winter
2023-01-12,S007,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,East,2299,1,18,0.97,77.26,15,Snowy,0,76.62,Winter
2023-01-11,S004,KITCHEN,Cookware,Non-stick Pan,P0035,West,931,4,109,3.26,27.28,5,Rainy,0,28.68,Winter
2023-01-11,S003,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,East,1978,13,170,11.27,61.75,10,Cloudy,1,62.86,Winter
2023-01-30,S003,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,West,3137,22,29,18.54,71.0,5,Snowy,0,68.92,Winter
2023-01-11,S001,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,North,2865,20,158,23.26,18.21,5,Rainy,0,17.67,Winter
2023-01-07,S008,KITCHEN,Small Appliances,Mixer Grinder,P0004,East,849,90,77,87.54,95.11,20,Sunny,0,104.39,Winter
2023-01-13,S004,FOOD & GROCERIES,Fresh Produce,Carrots,P0029,East,880,75,194,78.75,17.52,10,Snowy,0,17.04,Winter
2023-01-31,S006,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,West,1819,13,141,13.03,74.28,10,Cloudy,0,75.63,Winter
2023-01-31,S007,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,South,2247,51,121,50.61,72.15,0,Sunny,0,68.81,Winter
2023-01-02,S003,FOOD & GROCERIES,Dairy & Eggs,Cheddar Cheese,P0039,West,290,64,15,61.14,50.2,0,Sunny,0,51.29,Winter
2023-01-29,S001,FOOD & GROCERIES,Dairy & Eggs,Cheddar Cheese,P0039,North,264,63,124,59.49,28.59,5,Rainy,0,30.73,Winter
2023-01-05,S006,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,North,1953,12,28,11.77,12.88,0,Sunny,0,11.61,Winter
2023-01-24,S009,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,East,2100,39,53,41.37,45.88,5,Rainy,1,45.67,Winter
2023-01-07,S008,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,North,1122,55,124,54.88,15.39,0,Cloudy,0,14.35,Winter
2023-01-10,S010,FOOD & GROCERIES,Dairy & Eggs,Skim Milk,P0017,East,875,88,46,103.58,51.8,15,Rainy,0,49.53,Winter
2023-01-14,S010,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,South,1630,11,93,10.22,75.94,10,Snowy,0,82.71,Winter
2023-01-21,S003,BOOKS & MEDIA,Physical Books,Business Book,P0016,North,1282,63,9,55.68,58.24,5,Cloudy,0,52.45,Winter
2023-01-04,S009,HOME IMPROVEMENT,Hand Tools,Adjustable Wrench,P0040,East,1660,46,82,44.43,69.44,5,Sunny,0,75.34,Winter
2023-01-19,S010,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,South,2341,55,42,51.12,77.69,0,Cloudy,1,76.95,Winter
2023-01-19,S007,FOOD & GROCERIES,Fresh Produce,Carrots,P0029,West,649,24,147,27.22,79.26,0,Cloudy,1,84.41,Winter
2023-01-06,S008,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,West,1162,78,118,81.69,13.03,0,Sunny,0,12.31,Winter
2023-01-19,S009,AUTOMOTIVE,Engine Parts,Spark Plug,P0022,West,1026,11,16,10.77,45.78,0,Rainy,0,46.87,Winter
2023-01-12,S010,FOOD & GROCERIES,Dairy & Eggs,Butter,P0042,North,383,92,116,94.65,38.77,20,Cloudy,0,42.2,Winter
2023-01-23,S005,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,West,1923,65,6,68.44,71.48,10,Rainy,0,71.92,Winter
2023-01-23,S006,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,East,1752,7,50,6.87,59.28,5,Rainy,0,62.45,Winter
2023-01-12,S007,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,North,2388,61,136,69.46,79.05,5,Cloudy,1,74.17,Winter
2023-01-19,S001,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,South,2773,33,94,29.31,73.65,5,Sunny,0,71.78,Winter
2023-01-02,S008,KITCHEN,Cookware,Saucepan,P0008,East,1943,70,147,59.79,69.09,0,Sunny,1,75.14,Winter
2023-01-15,S001,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,South,1239,67,97,76.2,79.01,0,Sunny,0,82.73,Winter
2023-01-21,S006,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,South,1874,51,173,44.39,35.59,0,Cloudy,1,39.04,Winter
2023-01-25,S008,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,North,2050,67,129,57.55,89.12,15,Sunny,0,92.84,Winter
2023-01-06,S004,FOOD & GROCERIES,Bakery & Bread,Croissants,P0030,South,1231,17,135,14.51,43.01,20,Sunny,0,43.01,Winter
2023-01-30,S009,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,North,1476,56,177,63.35,19.39,20,Sunny,0,17.92,Winter
2023-01-08,S006,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,East,1269,66,137,64.6,58.69,0,Rainy,0,57.18,Winter
2023-01-22,S002,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,East,1445,101,40,99.38,17.84,5,Sunny,1,18.68,Winter
2023-01-28,S002,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,East,2768,75,158,65.27,97.6,10,Snowy,0,101.06,Winter
2023-01-19,S002,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,North,1649,29,154,24.47,96.26,10,Rainy,0,89.75,Winter
2023-01-24,S001,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,West,1700,64,99,62.3,71.86,0,Rainy,0,73.23,Winter
2023-01-20,S001,FOOD & GROCERIES,Dairy & Eggs,Brown Eggs,P0041,North,695,17,200,19.83,82.79,0,Sunny,0,85.28,Winter
2023-01-07,S010,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,East,2454,25,138,28.71,56.29,0,Rainy,0,56.85,Winter
2023-01-28,S003,BOOKS & MEDIA,Physical Books,Business Book,P0016,West,1328,36,82,37.69,95.17,0,Snowy,0,101.81,Winter
2023-01-28,S003,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,East,1300,21,145,20.25,82.13,0,Rainy,1,85.8,Winter
2023-01-05,S001,AUTOMOTIVE,Engine Parts,Spark Plug,P0022,East,2312,26,129,24.86,22.24,0,Sunny,0,21.15,Winter
2023-01-06,S007,AUTOMOTIVE,Engine Parts,Spark Plug,P0022,South,1259,67,197,74.21,91.88,5,Cloudy,1,83.09,Winter
2023-01-26,S004,KITCHEN,Small Appliances,Electric Kettle,P0013,East,1874,24,137,23.34,65.59,0,Cloudy,0,63.73,Winter
2023-01-16,S005,BOOKS & MEDIA,Physical Books,Business Book,P0016,North,1474,76,154,77.31,59.93,20,Sunny,0,55.26,Winter
2023-01-02,S008,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,West,1384,91,144,107.09,96.96,5,Sunny,1,92.93,Winter
2023-01-03,S001,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,North,1786,26,178,21.67,48.07,5,Sunny,0,49.09,Winter
2023-01-08,S007,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,North,1846,36,3,36.1,29.04,5,Sunny,0,31.22,Winter
2023-01-06,S001,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,West,1682,75,57,80.75,76.22,0,Cloudy,0,77.86,Winter
2023-01-21,S003,KITCHEN,Cookware,Pressure Cooker,P0034,South,2010,53,78,47.78,70.17,0,Sunny,0,64.86,Winter
2023-01-16,S004,BOOKS & MEDIA,Physical Books,Business Book,P0016,North,1034,6,100,6.16,84.32,20,Sunny,0,78.84,Winter
2023-01-24,S003,HOME IMPROVEMENT,Hand Tools,Adjustable Wrench,P0040,East,1561,73,162,63.58,57.3,5,Cloudy,0,62.53,Winter
2023-01-04,S008,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,South,1125,1,57,1.0,22.8,5,Cloudy,0,21.95,Winter
2023-01-12,S009,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,East,1629,39,11,32.19,18.27,0,Rainy,0,18.94,Winter
2023-01-17,S005,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,East,2376,70,88,77.4,62.03,5,Cloudy,0,68.16,Winter
2023-01-02,S010,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,South,2023,68,61,71.64,70.14,0,Rainy,0,63.49,Winter
2023-01-24,S001,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,North,2935,34,104,30.6,94.88,5,Cloudy,0,95.95,Winter
2023-01-12,S004,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,South,2572,51,129,60.2,74.3,5,Sunny,0,77.99,Winter
2023-01-06,S004,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,North,2983,49,113,46.17,42.65,10,Cloudy,0,39.81,Winter
2023-01-19,S001,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,East,1884,67,166,71.39,47.16,5,Sunny,0,49.99,Winter
2023-01-20,S010,AUTOMOTIVE,Engine Parts,Spark Plug,P0022,East,1583,27,100,29.65,88.83,10,Sunny,0,84.65,Winter
2023-01-14,S010,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,West,1507,57,53,65.79,96.92,20,Sunny,0,99.78,Winter
2023-01-19,S005,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,North,2425,43,178,39.82,37.26,20,Snowy,0,40.28,Winter
